"ENTREZID","log2FC"
84932,0.00548214030244675
132949,0.00545762876663549
57459,0.00544412025849024
9796,0.00542842738035153
6347,0.00541254804780461
6500,0.00537857350206229
4133,0.00537433506933137
51393,0.0053484282713385
51366,0.00532135632466735
6282,0.00531713760135681
101927482,0.00527747346900897
79670,0.00525578300316047
219348,0.00525573395921613
7554,0.00525136491775701
10101,0.00522786926059445
57553,0.00520793974733841
134218,0.00519967752041051
60559,0.00518103157827756
29968,0.00516255601014203
171023,0.00511750915259475
57554,0.00507419395238058
11075,0.00505992183029348
100506581,0.00505833310549586
55853,0.00505617671498518
50618,0.00503838666222424
4716,0.00502884545834473
1382,0.00500515404893099
26286,0.00496243721455195
101927229,0.004940497754229
79153,0.00493299497701799
161882,0.0049054227844891
65082,0.00488347793867288
1462,0.0048276479870826
84553,0.00481382271358446
388849,0.00480990276149277
10736,0.00480882217340951
138311,0.00470174652285702
64762,0.00465647667615703
4697,0.00464455321284175
23017,0.00461682333101832
220992,0.00460817337774707
5001,0.00459358517939202
5805,0.00457352327514727
54964,0.00453611781101631
7464,0.00452479188306029
5269,0.00451662661772317
51186,0.00446234280800648
1263,0.0044502998342497
51726,0.00443235359163445
4739,0.00443074274326001
27075,0.00442739439332759
148254,0.00441534401515889
100129361,0.00439196759040784
10011,0.00437057052436159
11218,0.00434882998653916
200895,0.00434717366933472
2135,0.00432846112828748
9551,0.0042352310333363
127255,0.0042263492427407
127544,0.00422495811298464
1627,0.0041895928366034
100381270,0.00418721727863474
2123,0.00418448635349185
92259,0.0041561621429917
100130311,0.00414556709832534
51277,0.00414052815575458
79192,0.00410289098434176
440567,0.00407903469582662
100499484,0.0040786743228378
114794,0.00407043148519143
115817,0.0040594169495079
125488,0.00405238066209343
219654,0.00404429128824875
693196,0.00403830199611896
746,0.00403830199611896
10861,0.00403552339237952
9037,0.00403455379572602
10254,0.00400263567423516
51244,0.00400133042797715
7587,0.00393419077797018
549,0.00387224415786175
81846,0.0038585943561039
7264,0.00385022640555663
1906,0.00384671742400851
6319,0.00383265172619565
23075,0.00382893349370114
64645,0.00382830441301888
57158,0.00379344196529381
168544,0.00377161045278989
100128398,0.00373543320406699
5577,0.00372542567522153
3656,0.00372316771339011
102466864,0.00371798473319682
654434,0.00371798473319682
100616150,0.00371023905594038
8139,0.00371023905594038
29954,0.00362946031533937
687,0.00349147406440305
23253,0.00346800593807974
11336,0.00346256017024547
3094,0.00345715591456103
9311,0.00343467257377927
53917,0.00342440558844436
92482,0.00342219489150769
116115,0.00342167161854384
150159,0.00341303909029132
7748,0.00338052117129743
101927631,0.00329062497028379
546,0.00328245054200871
1903,0.0032504860896378
9472,0.0032317692107836
79957,0.00322345223470463
200504,0.00321718132634747
8549,0.00309833358867824
254863,0.0030669175798633
126070,0.00305279194740481
9314,0.00305050888459519
367,0.00304205612682551
65990,0.00303714307920456
102465454,0.00303382896030593
4141,0.00303382896030593
140886,0.00302670664929478
10257,0.00300754059640768
284349,0.00297612837652089
51027,0.00297172305157011
100505616,0.00296090787549584
646962,0.0029151921784568
255324,0.00289338791645347
7786,0.00283082858945656
606495,0.00282286489235783
2762,0.00281148915120108
55693,0.00278604631005921
554251,0.00265615821665221
22866,0.0026522036605771
1440,0.00259412709364067
2186,0.00255877325113439
10783,0.00252065390936179
51409,0.00251883966865802
100616364,0.00251106020014611
5937,0.00251106020014611
56413,0.00245989752282906
26027,0.00237840220928535
166968,0.00236094773218733
84292,0.00235589153302191
4858,0.00234831071489114
55599,0.0022295705323672
107985092,0.00222948789180605
9710,0.0022194849136864
152579,0.0021567279162787
56850,0.00213168942628687
2153,0.00213036078604011
25799,0.00211560276497704
399947,0.00211121238301577
375757,0.00210829160405184
60490,0.00209121786686904
10865,0.00206502774688032
1398,0.00205471653193336
170622,0.00205435635497382
51575,0.002033445630607
57107,0.00199863229230909
100289373,0.00197818855494859
55616,0.00196409794627873
10982,0.0019446971358653
26580,0.00183306570902855
55812,0.00180512222478508
9695,0.00178468665108794
56731,0.00177319453503594
10365,0.00169805988462227
64170,0.00169787194642508
56261,0.00167880410592277
1676,0.00167542475655949
22834,0.00165665243926676
9379,0.0016520696298138
100132077,0.00162086638382499
23369,0.00161892497286807
54951,0.00161165497224403
84167,0.00160364253777975
3339,0.0015975680468202
63932,0.00158602394680725
4163,0.00158399598477873
10621,0.00151752377304391
196385,0.00150121503322258
10631,0.0014804206549369
541472,0.00146246689824131
10229,0.00143124180613115
11161,0.00137322509689689
102465513,0.00131632925036276
7094,0.00131632925036276
80755,0.00129291424515906
1495,0.00126877313393944
3201,0.00125962117714483
9765,0.00125717318394135
221981,0.00122864777720128
55739,0.00122219992149006
1316,0.00115669436051479
51622,0.00112833599684169
122416,0.00112348060146217
83544,0.00104947304892765
401944,0.000959908845083444
79650,0.000947491414334853
3759,0.000945966821129735
10389,0.00092359311646486
7433,0.000907243999066047
6181,0.000871775214779503
3576,0.000844496423794518
79646,0.000833013350354634
5999,0.000816033996079379
9168,0.000809776041963051
84818,0.000803701921794538
1116,0.000767548919021638
9618,0.000738480906714594
114801,0.000696470005410503
84978,0.000673877440251599
81926,0.000666100278868408
1577,0.000579055088455494
56904,0.000552038474890279
7581,0.000541082294462596
131368,0.000520673541892667
344595,0.000514505103273496
100505678,0.000513373868528103
7503,0.00050454339593709
64419,0.000471451340556006
22869,0.00047080844087814
65062,0.000469604007164176
51132,0.000457085620349946
5829,0.000445713633586468
7103,0.00039014156214937
339175,0.000367280467837182
1491,0.000354379925439474
9589,0.000324622237064519
51332,0.000320469161016365
5362,0.000292391628169857
10769,0.000272692639108327
6723,0.000251059849922766
57479,0.000247584284475564
8200,0.000204526711147912
54888,0.000116232675169252
133418,8.98119863174837e-05
158747,1.52932670686205e-05
4920,-2.84295951098649e-05
943,-7.44748879083095e-05
115196,-9.05691508547264e-05
84259,-0.000160268240511402
51372,-0.000171183642501981
8711,-0.000182846848822669
842,-0.00018410024019248
54328,-0.000219301298859842
2444,-0.000219742918276812
23185,-0.000261163678746746
55333,-0.000288613919575314
3588,-0.000304390667919446
29928,-0.000311161838721285
79718,-0.000314362177944579
55260,-0.000316746242574514
9600,-0.000341750635634897
4773,-0.000354959308633639
54536,-0.000407109484202241
26298,-0.00051507916010159
7580,-0.000515405510359614
8546,-0.00051626860644246
3912,-0.000526146822713301
375033,-0.000541119836984361
9380,-0.000548396841613658
54456,-0.000548752686957736
2995,-0.000565577696922546
101928062,-0.000569773369868109
2235,-0.000623505166012949
9263,-0.000643980886352913
9057,-0.000648155069614606
54935,-0.000653467218779557
129285,-0.000660725607942867
9733,-0.000665453355602208
1879,-0.000684901801649649
147179,-0.000729746196096135
153684,-0.000832735796138548
7692,-0.000837575512026083
6335,-0.000848273782527243
653689,-0.000855524050745303
55161,-0.000862829249724752
54756,-0.000864603802353251
5709,-0.000967152651504131
9061,-0.000967530648788456
23263,-0.00101260662574223
83394,-0.0010503759250605
7918,-0.00107038957609277
388389,-0.00109007863898783
1024,-0.00112221314567118
28952,-0.0011827780957934
148979,-0.00120544601867078
54550,-0.00127764783779529
8939,-0.00129868534873264
5924,-0.00130838395465148
10224,-0.0013515600153457
283871,-0.00136869755929087
401152,-0.0013759902046959
51205,-0.00139975697267186
105369187,-0.00140977002023296
257236,-0.00142005000698556
54933,-0.00142189037599376
57575,-0.00147078192701032
7638,-0.00147201000838099
80727,-0.00150580945819136
7474,-0.00151998061893395
9338,-0.00154072667496486
115749,-0.00155940888455339
7699,-0.00158397124087727
7980,-0.00159000682537804
6853,-0.00161494381043817
4345,-0.00164988816220338
140545,-0.00166221735752666
55871,-0.00174383223618753
143570,-0.00175946606049145
4846,-0.00178164505837355
4621,-0.0018017197308588
9556,-0.00180528537700327
55007,-0.00182785739791658
659,-0.00193143237462459
9943,-0.00195645020575922
85025,-0.00201063571056565
339768,-0.00202632199726287
164781,-0.00204088304697799
51373,-0.00207900285925496
5307,-0.00214099889337019
10518,-0.00214855017026264
1607,-0.00216304115694916
654,-0.00229853530570233
8509,-0.00233278919228803
54797,-0.00233328713801021
497661,-0.00235407273759406
148268,-0.00241273416277162
121512,-0.00243349338364451
93664,-0.00246260112812803
9938,-0.00246775455816246
58489,-0.00246939329874513
23348,-0.00247279727256436
3755,-0.00247870410406206
10199,-0.00250519677913946
54863,-0.00254637599723142
7556,-0.00261817052464012
112487,-0.00262487170605522
342184,-0.00262955664608049
51527,-0.00263369518486676
11103,-0.00264153003069869
57623,-0.00265389941244016
10629,-0.00267634632786975
55090,-0.00272447248963655
9557,-0.00273709514387638
64288,-0.0027547586229089
144363,-0.00278660852592759
8398,-0.00279173332846669
23198,-0.00280556793268065
1896,-0.00280606084361724
22870,-0.00283381267571077
55526,-0.00285215469650052
4641,-0.00287235599270847
56479,-0.00289446124195274
56905,-0.00291836083947159
513,-0.003035935654184
55898,-0.00303683315538654
55665,-0.00305532205290002
56478,-0.00305985845798026
7773,-0.00311489661407386
3728,-0.00312503237043415
7462,-0.00318086169155874
5428,-0.00318128587458747
392255,-0.00326489400913208
9923,-0.00331151982036083
54464,-0.00332852241903458
7871,-0.00334284538308502
162466,-0.00336603691908248
55,-0.00337101323159038
55352,-0.00339142776790687
10420,-0.00340873797236009
3398,-0.00340891509309449
8683,-0.00341311280853598
84693,-0.00341889347431651
84305,-0.00345192581643224
1120,-0.00346586723548809
10540,-0.00353801570913374
9975,-0.00354727640504421
83641,-0.00355564369889565
857,-0.00358706528649606
100507057,-0.00358976225734908
255119,-0.00360406895977846
273,-0.00363611389231446
149111,-0.00371819558684265
8879,-0.0037321971360329
64431,-0.00373419336450523
730051,-0.00374106774841275
2868,-0.00374464106600296
11007,-0.00374659415256358
146434,-0.00384764054944633
54453,-0.00387088056708833
5048,-0.00391945564744545
55156,-0.00392943812954789
4320,-0.00394251360301635
90333,-0.0039457933414786
57556,-0.0039482712188119
55486,-0.00399304564770652
654463,-0.00401730831468609
283254,-0.00405018462903039
6415,-0.00407194879665255
202915,-0.00407330841366512
7582,-0.00409100576956374
4648,-0.00411519513827528
8797,-0.00412762572234567
100286844,-0.00415543429175765
84056,-0.00417613677727873
103752588,-0.00427257231924405
1675,-0.00427280115033484
157769,-0.00428142590543349
3200,-0.00428842965928287
283377,-0.0043358795226639
84852,-0.00437968090349741
100506314,-0.00439225676672593
6781,-0.00439318526078222
11316,-0.00439795819761016
158572,-0.00442475756956805
2944,-0.00444199041009682
79156,-0.00444760495620661
137835,-0.00446431792978196
5655,-0.00446476070181835
139818,-0.00449316641965359
131408,-0.00451586688018267
1161,-0.0045588358537758
25994,-0.0045743608724638
9020,-0.00458930867838639
100775104,-0.00462912118992107
162,-0.00464776749757183
114785,-0.00466547636926187
51520,-0.00472185460531867
116835,-0.00482606275438717
661,-0.00482618439687154
83706,-0.00484653793776484
5166,-0.00485563064563252
79080,-0.0048963886698693
55901,-0.00490056675106662
102465836,-0.00499128112371997
7133,-0.00499128112371997
124401,-0.0050001448720738
1797,-0.00500619965802577
23550,-0.00502613985238768
10641,-0.00503406959438424
93624,-0.00511633710223326
80139,-0.00513518393749162
6782,-0.00516078777785998
1373,-0.00517312701263819
2139,-0.00518992437090825
50507,-0.00521770894112308
29988,-0.00523194559589755
310,-0.00523337933582858
153572,-0.0052600928010636
4709,-0.00531773596124514
55113,-0.00533130457216171
84307,-0.00535224186163847
285237,-0.00537719832890565
668,-0.00537780000374318
4809,-0.0054029105842518
10476,-0.00542084494087138
84365,-0.00544936369495009
51247,-0.00545639005418463
10280,-0.00549754623883491
79639,-0.00551245589289571
80031,-0.00551459525936106
146059,-0.00552057839532508
11118,-0.00555060537850631
10588,-0.00562666133592544
29953,-0.0057300055449891
51293,-0.00575569672596858
729678,-0.00575678753022205
440574,-0.0057585544306195
8823,-0.0058014716112281
8218,-0.00586660414409707
151176,-0.00590507368695497
196410,-0.00595280178760541
100131187,-0.00596615826351774
2824,-0.0060083086622001
80012,-0.00607968426377344
22862,-0.00609511201373348
64399,-0.00614676699007292
2627,-0.00616105366981225
9498,-0.00616273266900457
7746,-0.00618000820802214
25898,-0.0061805676410452
8632,-0.00620312904594758
9625,-0.00623621678594149
133308,-0.00625279344256017
79831,-0.00626574776804201
401237,-0.00633196982034298
147687,-0.00633874265481955
79188,-0.00635755082853042
11016,-0.00638296297562377
51157,-0.00641619889966964
163933,-0.00646444796893837
113251,-0.00648697364828371
56006,-0.0064880716045823
220963,-0.00657415736538948
2882,-0.00657767389560544
10999,-0.00662204523380266
10581,-0.00662432584810472
55324,-0.00663743051386291
146880,-0.00664652695689275
25912,-0.00666403575708013
285331,-0.00667626615263152
8763,-0.00669027878890695
25849,-0.00671106957780296
9056,-0.00671394930943749
6016,-0.00674076358422945
55107,-0.00676157065006876
57510,-0.00680585906636743
904,-0.00680612421630167
23462,-0.00681071196622303
56667,-0.00682950277346293
79685,-0.00684286583218544
55006,-0.00697803101268419
84316,-0.00702097164279292
55037,-0.00712738463445428
23200,-0.00717062969698842
9508,-0.00717535336309299
101927837,-0.00721416548414691
6779,-0.00721767477990424
101928775,-0.00723410028327667
388662,-0.00724686541090773
1390,-0.00726056202142368
64901,-0.00727093560479662
401494,-0.0072722617154161
9064,-0.00729009846612037
9475,-0.00730135959656497
28992,-0.00733848268180534
6443,-0.00736258518162703
55093,-0.0073694563324395
4121,-0.00737835292998213
100616388,-0.00739088679202862
147007,-0.00739088679202862
2077,-0.00739212959169764
5977,-0.00739568958013708
11165,-0.00740189221018294
7903,-0.00742355870937103
11123,-0.00744340741767885
64777,-0.00744666454287338
145853,-0.00746189898139217
79898,-0.00746310143678525
6992,-0.00747108059102968
26037,-0.00747530536317224
9609,-0.00756427625689526
57569,-0.00756955344803013
79728,-0.0075755882810483
10742,-0.00761078532182919
79847,-0.00762238644463838
83548,-0.00764290283352651
1781,-0.00766700070270802
5073,-0.007679780317008
84503,-0.0076960305250635
101927359,-0.00773476365412733
54849,-0.00779619521416562
13,-0.00788654376085382
200185,-0.00789147605137874
10713,-0.00789303892168781
9096,-0.0079356667522626
5437,-0.00794855630019117
285761,-0.00796170169503009
7178,-0.00797319091718196
7138,-0.00798187405242674
100507308,-0.00801428369661284
4907,-0.00802459748845114
163131,-0.00809546041980361
140823,-0.00819189992675042
694,-0.00821861626282082
8531,-0.00828392150946664
51108,-0.00829709106488664
284086,-0.00837016911312645
102466747,-0.00837813796621178
29990,-0.00837813796621178
4854,-0.00839581433032034
131583,-0.00844032296121675
26053,-0.00844611244066771
541565,-0.00844827150350173
348,-0.00845965247680761
150223,-0.00851579486085275
56242,-0.00853476796677175
84895,-0.00853762890318965
6048,-0.00866124133553222
10396,-0.00866488222833949
23097,-0.00867298570058503
57482,-0.00869919943471132
2626,-0.00870867905830806
25989,-0.00871678727267706
102465495,-0.00872213248781474
65010,-0.00872213248781474
50859,-0.00877976800952515
85414,-0.00879793320297791
84248,-0.00880341903398628
26005,-0.00881321341626739
387882,-0.00882080763780176
92659,-0.00883632792438404
53339,-0.00884103104147357
56922,-0.00887623282267389
574412,-0.00889190653445349
407009,-0.00889190653445349
2564,-0.00889190653445349
650,-0.00892079685904119
23506,-0.00892315953653913
6558,-0.00894060594005336
83890,-0.00900919539386064
728431,-0.00901821002368008
6234,-0.00902484248699092
145773,-0.00903351586723053
27146,-0.00906415263938358
57679,-0.00906534178049894
5500,-0.00907613109111206
84623,-0.00913764892923988
64434,-0.00915843021717187
84918,-0.00918496839627902
23683,-0.00921787734483954
57325,-0.00922049421473696
169270,-0.00926151298748004
9352,-0.00926217958972829
10771,-0.00930907332360095
1272,-0.00932517307451121
55180,-0.00932525851494053
8881,-0.00932983511273792
4817,-0.00934403911363694
5228,-0.00935952858235754
54751,-0.00938752216993003
400242,-0.00940547031665733
284297,-0.00944730981127933
8754,-0.00946989441034209
7056,-0.0095106504334551
23429,-0.0095545992224037
83752,-0.0095640378200631
63876,-0.00957662382879212
1634,-0.00958036409919127
90317,-0.00958297336420538
7216,-0.00960427685792162
23682,-0.00962197735894431
6655,-0.00975045879943857
79798,-0.00979805621963695
80759,-0.00979824081156907
286333,-0.00980880948596985
84650,-0.00985726660236797
826,-0.00986358889518695
84334,-0.00987900742090736
168451,-0.00990630110777454
657,-0.00991178146374663
84942,-0.00993382414835577
23741,-0.00994594328378424
10296,-0.00996427885742923
66036,-0.0100028466852458
81556,-0.0100193525997395
116984,-0.010028837825755
6497,-0.0100292156128337
3199,-0.0100763162714123
51175,-0.0101383708813573
100533182,-0.0101416558574276
339535,-0.0101427306051551
100616500,-0.0101818141595085
8325,-0.0101818141595085
4883,-0.0101827488381831
100616256,-0.0101863440545255
7284,-0.0101863440545255
503693,-0.0102794177416033
8761,-0.01028373877681
693199,-0.0102898920405697
9052,-0.0102898920405697
6926,-0.0102963339779449
9749,-0.0103068270161363
137964,-0.010365416425314
4673,-0.0104091167709561
26277,-0.0104716443485168
3426,-0.0104846743758628
6300,-0.0104911812906803
1821,-0.0105288335843449
221960,-0.0105791223258765
387104,-0.0105954341000285
64641,-0.0106138220831069
10794,-0.010625793366867
64343,-0.0106499228865478
81553,-0.0106536690903633
160622,-0.0106540310704694
497258,-0.0106931508392097
5434,-0.0107185612712301
150383,-0.0107807568115346
347273,-0.0108314316293191
57026,-0.0108852711005665
114789,-0.0109578918711156
10060,-0.0109646297354113
9641,-0.0109948147762142
9627,-0.0110119914609049
8482,-0.0110350703690809
221937,-0.0110641961846949
501,-0.011096403285262
9111,-0.0111287270764404
1500,-0.0111539223062655
643155,-0.0111622245285635
1822,-0.0112140271162478
57801,-0.0112414123116371
64411,-0.0112945790417878
2805,-0.0113195100136163
5649,-0.0113632747450459
5359,-0.0113788821162427
25780,-0.0114202504929504
55830,-0.0114328825103653
9788,-0.0114399290070225
84900,-0.0114528331650806
976,-0.0115036086469282
1604,-0.0115125944138511
80095,-0.0115241935738828
7518,-0.0115269180644194
338657,-0.0115400176983845
120863,-0.0115520253091966
81890,-0.0115812485978882
11158,-0.0115855959696313
102465669,-0.0115960932676962
100616403,-0.0115960932676962
4728,-0.0115960932676962
134285,-0.0116775088521525
100505854,-0.011681571531334
56100,-0.0116926793630447
130162,-0.0117016298254899
55117,-0.0117277063541504
140465,-0.0117422160371324
55735,-0.0117464824586216
113802,-0.0117656271146201
867,-0.011782352999551
8721,-0.0117990336768478
5900,-0.0118063055986208
284241,-0.0118305149531959
7424,-0.0118307876983932
84675,-0.0118371123166756
10952,-0.0118458567086305
25758,-0.0118621750860415
5562,-0.0118967864075831
65993,-0.0119796292916214
9887,-0.0119910577817498
10220,-0.0120087576241721
2028,-0.0120222510107115
5106,-0.0120236150787274
3202,-0.0120252386698674
8406,-0.0121146404125733
23412,-0.0121339646892968
58538,-0.0121906848502694
100506668,-0.0122080034547797
7732,-0.0122297715272185
8314,-0.0122567134174725
10438,-0.0123038502653439
643853,-0.0123153978978283
122553,-0.0123251633762265
6091,-0.0124089912767356
55075,-0.0124110089138125
28316,-0.0124160835827884
118421,-0.0124313031542026
150763,-0.0124365268378249
10806,-0.0124386622804867
3976,-0.0124403526585292
147184,-0.0124725090651336
51654,-0.0124895818104564
10797,-0.0125236522671766
4780,-0.0125273232512594
57643,-0.0125318412098342
6422,-0.0125361638729838
55748,-0.0125446617245299
84182,-0.0125585889516094
406,-0.0125882745881491
2078,-0.0125974776247193
7490,-0.0125985113602496
1871,-0.0126118843978168
170960,-0.0126167997222104
4338,-0.0126333313438884
389941,-0.0126650087944986
6176,-0.0126861762212037
80832,-0.0127340666166575
10607,-0.012737376808177
7351,-0.0127514805641421
57577,-0.0127595699172807
144406,-0.0127804951338717
6942,-0.0128064565098865
27031,-0.0128612716321961
165324,-0.0129035963550315
5743,-0.0129105617373248
57544,-0.0129390209905345
55285,-0.0129435235871128
79726,-0.013004588396127
80332,-0.0130961664916212
3690,-0.0131130192595541
6196,-0.0131164826750761
51050,-0.0131199121822566
84929,-0.0131446473053964
607,-0.0131477741649136
26230,-0.0131756056713866
126792,-0.0131760728197564
4493,-0.0131765393253729
114821,-0.0132093082395049
54674,-0.0132334509225616
3306,-0.0132403170043415
10643,-0.0133215582490947
2926,-0.0133439418897239
9674,-0.0133598439296375
55100,-0.0133701717980405
9532,-0.0133784748663838
23373,-0.0133829414704133
118,-0.0135401205803963
5696,-0.0136004816755697
57599,-0.0136447239525933
11325,-0.0136588046814313
57661,-0.0136968742615211
10873,-0.0137392116038582
126374,-0.0138041082998187
55083,-0.0138263732366056
25940,-0.0138289352692478
8904,-0.0138551837616713
26289,-0.0138570743678855
9758,-0.0139124302499624
27349,-0.0139200552207046
26052,-0.0139323229929685
84280,-0.0139662579904061
5333,-0.0139908671475639
2049,-0.0139983748214892
8110,-0.0140657545378262
138162,-0.0141416466671544
4725,-0.01415264983537
23126,-0.0142124650459582
3036,-0.0142285835024071
9946,-0.0142532954100341
2647,-0.0142582923827933
102466658,-0.0142643915794095
3866,-0.0142643915794095
51202,-0.014352122528865
4772,-0.0143598418717353
158219,-0.0143731663496681
101929140,-0.0143790091766173
64978,-0.0144583265318356
5321,-0.0145007050247884
51309,-0.0145089633891555
79652,-0.014534339315851
84074,-0.0145359627843251
10560,-0.0145761539275862
55850,-0.014605670206726
57188,-0.0146838679448438
152573,-0.0146913895396469
51278,-0.0146926479134638
91893,-0.0147246172560594
646450,-0.0147614319709336
345462,-0.0147658009279026
114134,-0.0147752314462922
100616315,-0.0148098226943861
127428,-0.0148098226943861
254048,-0.0148665140640342
2796,-0.0148696803958706
118490,-0.0148710166974084
55172,-0.014873417460904
1400,-0.0148748137327482
374946,-0.014878095988394
257019,-0.0148892166895748
79943,-0.0150245916652171
60496,-0.0150259948576075
5138,-0.0150469341359452
84812,-0.0150931602341108
9124,-0.0151131954278127
2066,-0.0152022271188475
64123,-0.0152088891208876
83716,-0.015274060987727
9807,-0.015288668200038
1606,-0.0153480690183285
55914,-0.0153912756456598
51069,-0.0154049879243694
651302,-0.0154089551833759
192670,-0.0154249223095991
7572,-0.0154278400009942
84251,-0.0154882702483659
10745,-0.01551666353255
2735,-0.0155432326846846
5693,-0.015580382228057
10150,-0.0156717882569102
92745,-0.0157545919343526
9904,-0.0157991385063032
728215,-0.0158037517838524
100874207,-0.0158156322168208
56882,-0.0159004837152903
4926,-0.0160104967174735
100288123,-0.0160353223038032
4885,-0.0160378426516975
10139,-0.0160918377366489
5141,-0.0161048332098755
100507266,-0.016108409764909
8565,-0.0161395864814165
84661,-0.0161554058714336
2941,-0.0162179140286176
57147,-0.0162447909015929
6281,-0.016254505299669
84912,-0.0162819502132534
114795,-0.0163241422166241
345557,-0.016342095265206
54862,-0.0164093246982582
1849,-0.0164139251825689
10944,-0.0164148497876468
134,-0.0164404702481976
947,-0.016441233289232
100852410,-0.0164456839013747
7812,-0.0164492251654516
11096,-0.0164863167990297
9583,-0.0164984143793631
170691,-0.0165466417334577
27295,-0.0165623419823492
2550,-0.0165673142051581
1902,-0.0165939931817141
116372,-0.0166343467301462
79048,-0.0167245924222078
9497,-0.0167324448282727
288,-0.0167732721210948
57821,-0.0167828768805836
166336,-0.0167907520806059
136,-0.0168128153727402
64084,-0.0168145137533304
11238,-0.0168294122690567
201595,-0.0168339843435368
51715,-0.0168377373970173
4499,-0.0168445160248256
55630,-0.01684809973266
5295,-0.0168926231736769
25957,-0.0169151045064865
439990,-0.016921254777888
51548,-0.0169268050031198
93109,-0.0169952347245757
395,-0.0170086405409141
640,-0.0170261973107841
51660,-0.0170265065173097
339834,-0.0170587863688309
10936,-0.0170638161751605
196483,-0.0171070456266984
7711,-0.0171141193511369
5098,-0.0171314603723861
9587,-0.017223462529851
80774,-0.0172367991558036
57419,-0.0172716544694831
728689,-0.0172823529086404
8663,-0.0172823529086404
51056,-0.0172992007150301
116442,-0.0173180973776614
223082,-0.0173758690863343
4750,-0.0174095546063743
1545,-0.01741769681514
1236,-0.017464078882267
91404,-0.0174832260987097
3783,-0.0175372935106567
6385,-0.0175730746540686
23144,-0.0175786160533088
374920,-0.0175900146179612
54834,-0.0176926867252006
26205,-0.017694784735456
85409,-0.0177554908086826
100506178,-0.0177683800016029
58500,-0.0177707541174877
79635,-0.0177795634118104
100287765,-0.0178410349781721
2114,-0.0178928855157445
23548,-0.0178967471332115
4782,-0.0179081439961097
1003,-0.0179198619888512
56925,-0.0179719310586098
2047,-0.0179881326093541
100506127,-0.0179916459841663
103752587,-0.0180013875937742
1119,-0.0180499384220422
152559,-0.0180626373467692
4056,-0.0180674637926343
440348,-0.0180790147391346
9877,-0.0181133053977121
360,-0.0181555972240881
7378,-0.0181822969037278
7381,-0.0181963235821331
164832,-0.0181982318750557
92126,-0.0182024182067842
200150,-0.0182296835967744
113835,-0.018232068995902
6910,-0.018236265412629
9310,-0.0183016567141987
64794,-0.0184119325952096
7294,-0.0184478018301372
284406,-0.0184666184612808
388341,-0.0184985840731633
2232,-0.0184991239904181
56265,-0.0185743369037564
284723,-0.0185783284322
2972,-0.0185978518956949
55970,-0.0186147701855649
6387,-0.0186599696664161
51105,-0.0186929431447177
728888,-0.0187090031090673
5052,-0.0187194053428094
84914,-0.0187354455646564
151827,-0.0187679932142934
23024,-0.0187712599895116
4717,-0.0187759541729377
126328,-0.018856312531681
140831,-0.0188615017278547
6314,-0.0189189726648386
100130111,-0.0189255334565202
6047,-0.0189680145532104
11279,-0.0189873732345832
4684,-0.018989348406811
79796,-0.0190034856255912
131544,-0.0190151215380345
5747,-0.0190187694638416
388677,-0.019023055747335
79413,-0.0190313958840269
55825,-0.0191198193132155
57563,-0.019157475115938
342945,-0.0191795910401431
9043,-0.0191884896628919
79585,-0.0192026727317677
84100,-0.0192108292469747
3624,-0.0192181050044377
6662,-0.0192211356496345
4234,-0.0192437461572762
5212,-0.0192490397731077
8527,-0.0192871628871014
51016,-0.0192968446333654
2874,-0.0193046377796328
57409,-0.0193774483525532
670,-0.0193783445380545
162962,-0.0194377407708054
84164,-0.0195437033919716
51286,-0.019584007364738
31,-0.0196482560512058
80153,-0.0197313424552221
222663,-0.0197324980266058
51204,-0.0197623067636478
112755,-0.0197701663761782
1745,-0.0198244355129019
161176,-0.0198370778996867
6634,-0.0198587670474586
6811,-0.0198766000698255
1981,-0.0198930756671136
161198,-0.0199038521471325
51276,-0.0199477761169086
57591,-0.0200813110314415
3621,-0.0201376747051749
2058,-0.0201492211691571
7108,-0.020231405825655
11020,-0.0202616553061721
399959,-0.0202618284571985
10777,-0.0202821637069719
163,-0.0203704416524384
196792,-0.0203792082889881
79841,-0.0204069658115945
152519,-0.0204108554677449
9367,-0.0204436805004639
5096,-0.0204563734826301
7317,-0.0204573066044454
105375666,-0.0205302337366699
7693,-0.020531012995669
9696,-0.0205783475114784
55039,-0.0205850722797885
1809,-0.0206051701527333
22980,-0.0206332095228385
54852,-0.0206486201328048
8427,-0.020667200066089
51447,-0.0206844680809446
55200,-0.0207093191532815
55066,-0.0207210215764897
79666,-0.0207427561449432
2063,-0.0207498894309653
23625,-0.0207961471851603
80263,-0.0208635436111313
107986404,-0.020882046967899
4552,-0.020882046967899
102724159,-0.020933943354489
5822,-0.020933943354489
91461,-0.0209416033050132
55829,-0.0209737808084596
440026,-0.0209929028789763
91694,-0.0209962720385359
93550,-0.0210967887365267
54457,-0.0210973309128262
64118,-0.021103488197694
10302,-0.0211346050062519
402682,-0.021139887931586
147965,-0.0211467739412385
57580,-0.0211768698935852
79364,-0.0211911780747232
7690,-0.021265665666663
9147,-0.0212780653410614
7403,-0.0212839819125625
6509,-0.0212950411952791
7071,-0.0213138215076395
149297,-0.0213173071905944
100507582,-0.0213654250168568
4698,-0.0214170358784572
23353,-0.0214290932303341
27010,-0.0214655651997722
9771,-0.0214679384819735
399512,-0.0215296307638526
11010,-0.0215418035504355
55502,-0.0215918224736571
114825,-0.0215963910764909
374899,-0.0216271660316683
